2024-06-29 13:11:05.147 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:11:07.188 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:11:09.123 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:11:11.077 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:11:13.040 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:11:15.006 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:11:16.970 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:11:18.904 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:11:20.817 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:11:22.742 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:11:24.695 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:11:26.698 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:11:28.813 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:11:30.933 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:11:33.087 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:11:35.413 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:11:37.929 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:11:40.471 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:11:42.504 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:11:44.468 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:11:46.423 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:11:48.511 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:11:50.660 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:11:52.849 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:11:55.007 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:11:57.166 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:11:59.282 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:12:01.441 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:12:03.599 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:12:05.790 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:12:07.923 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:12:09.945 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:12:11.911 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:12:14.083 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:12:16.261 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:12:18.438 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:12:20.585 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:12:22.803 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:12:25.410 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:12:27.852 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:12:30.103 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:12:32.332 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:12:34.724 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:12:37.117 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:12:39.421 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:12:41.784 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:12:43.765 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:12:45.767 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:12:47.731 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:12:49.673 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:12:51.627 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:12:53.574 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:12:55.500 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:12:57.419 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:12:59.369 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:13:01.313 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:13:03.243 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:13:05.298 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:13:07.384 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:13:09.411 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:13:11.413 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:13:13.326 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:13:15.281 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:13:17.220 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:13:19.139 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:13:21.076 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:13:23.000 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:13:24.955 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:13:26.883 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:13:28.838 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:13:30.767 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:13:32.687 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:13:34.635 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:13:36.569 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:13:38.494 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:13:40.434 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:13:42.354 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:13:44.307 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:13:46.258 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:13:48.238 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:13:50.198 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:14:21.748 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:14:24.435 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:14:27.016 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:14:29.529 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:14:31.833 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:14:33.796 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:14:35.753 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:14:37.704 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:14:39.633 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:14:41.578 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:14:43.519 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:14:45.533 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:14:47.580 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:14:49.517 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:14:51.472 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:14:53.417 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:14:55.370 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:14:57.312 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:14:59.274 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:15:01.219 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:15:03.148 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:15:06.355 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:15:09.604 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:15:12.791 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:15:16.016 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:15:19.327 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:15:22.532 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:15:25.753 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:15:28.922 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:15:31.989 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:15:35.270 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:15:38.560 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:15:42.531 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:15:46.049 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:15:49.516 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:15:52.760 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:15:56.137 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:15:59.748 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:16:03.373 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:16:06.803 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:16:10.339 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:16:13.791 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:16:17.715 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:16:20.978 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:16:24.669 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:16:28.042 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:16:31.593 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:16:35.302 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:16:38.591 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:16:42.051 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:16:45.722 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:16:49.366 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:16:52.845 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:16:56.285 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:16:59.873 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:17:03.219 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:17:06.762 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:17:10.152 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:17:13.665 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:17:17.131 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:17:20.739 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:17:24.089 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:17:27.442 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:17:30.933 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:17:34.171 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:17:37.629 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:17:41.099 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:17:44.522 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:17:48.177 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:17:51.704 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:17:55.228 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:17:58.711 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:18:02.375 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:18:05.835 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:18:09.155 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:18:12.490 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:18:15.807 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:18:19.169 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:18:22.551 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:18:26.238 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:18:29.820 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:18:33.842 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:18:36.805 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:18:40.728 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:18:44.462 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:18:48.082 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:18:51.459 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:18:54.968 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:18:58.798 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:19:02.352 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:19:05.941 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:19:09.624 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:19:13.371 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:19:17.222 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:19:21.155 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:19:24.555 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:19:27.774 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:19:31.109 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:19:34.487 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:19:37.715 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:19:41.028 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:19:44.531 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:19:47.921 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:19:51.183 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:19:54.651 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:19:57.968 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:20:01.410 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:20:04.829 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:20:08.478 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:20:11.599 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:20:14.686 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:20:18.671 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:20:22.445 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:20:26.195 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:20:29.650 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:20:33.192 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:20:36.769 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:20:40.331 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:20:44.087 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:20:47.631 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:20:51.027 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:20:54.247 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:20:57.486 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:21:01.041 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:21:04.802 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
